Text,Author,Likes,Date
@Kyle Klatt would have been funnier that would have been funnier do you think that would have been funnier funnier haha?,Sterlify,6,2023-04-07T00:33:00Z
"that was so little of the video bro, only 3 min of it was him destroying chat. Zane and Lud fighting Ken was way cooler",A guy on the internet,1,2023-04-07T00:20:12Z
"would have been funnier if he played normally and then he just had a couple of people play really bad repeatedly so it wasn't even his chat, it would have been even funnier than that if he did this and also didn't even use the chat",Kyle Klatt,6,2023-04-06T23:35:48Z
🤖,Spronles,9,2023-04-06T22:46:35Z
Me too,Lunchman42,1,2023-04-06T22:37:47Z
Amazing cover for Lud being washed up 😘,doorwayman,8,2023-04-06T22:37:17Z
Classic Lud W,Mad-Ike,1,2023-04-06T22:37:14Z
Always cheating lmfao,Black Lotus,0,2023-04-06T22:37:12Z
Ludwin wouldn't have to cheat to beat his chat,THE NUTT,2351,2023-04-06T22:37:11Z
"​@Noah May I think this is because his clips channel is named ""ludwin clips""",gor1kartem,0,2023-04-12T13:14:18Z
@Noah May i think these guys are ludnuts,Dreken Productions,0,2023-04-10T03:35:12Z
@P bro what💀💀,Uno reverse,0,2023-04-07T19:46:14Z
"What is Ludwin and why is it still a meme. Died like a year ago, no?",Noah May,1,2023-04-07T13:34:32Z
"It was all fun & games, not that deep",Raider,0,2023-04-07T03:20:28Z
i knew this was sus as hell,Riley Porter,0,2023-04-06T22:37:09Z
first?,Evan King,0,2023-04-06T22:37:09Z
He can never be trusted,Haggis0,0,2023-04-06T22:37:07Z
?????,-siro-,0,2023-04-06T22:37:06Z
Genius,Anthony Romero-Valdez,0,2023-04-06T22:37:06Z
Shortwig,Roll_The_Dice,0,2023-04-06T22:37:05Z
Will you ever stop flexing that you were a pro smash player once?,Abdu Mo,0,2023-04-06T22:37:02Z
Ain't no way 💀,Mikey,0,2023-04-06T22:37:00Z
Hi ludwig,Sophie,0,2023-04-06T22:37:00Z
Ayo hoe everyone here has a good day,Sean O'Donnell,0,2023-04-06T22:36:59Z
Ez first,Jacob Chappell,0,2023-04-06T22:36:58Z
The only thing Lud destroyed is his reputation. 😂,Alex Aguilar,10145,2023-04-06T22:36:58Z
LMFAO HAHAHHAA,hishiko,0,2023-07-24T14:29:52Z
How?,Joseph Ruvelas,0,2023-04-08T17:11:59Z
"@Mr. Chicken i just got really annoyed when i saw all these people posting bot ass comments LOL
edit: they post these stupid comments as early as possible to farm as many youtube comment likes as they can, which really ticks me off for some reason 🤷‍♂
maybe the real bots are the friends we made along the way..",Spronles,1,2023-04-07T22:26:09Z
@Spronles are you sure your not the bot? Your comment history is the same emoji posed on like everything,Mr. Chicken,0,2023-04-07T18:07:10Z
"He advertised for his Moist Mogul Smash in this vid. Cmon man, that's the same clickbait. He intentionally lost to exter and now with a clickbait title and interesting vid like that, people know about Zain and smash e-sports now.",Jay,5,2023-04-07T15:51:26Z
Yep Ludwig fell off fr this time 😤😤,RnX,1,2023-04-06T22:36:57Z
Wowza,Will O’Brien,0,2023-04-06T22:36:57Z
"I've never been this early, great videos and streams lud!",tldu,0,2023-04-06T22:36:53Z
Your still terrible,Jovan,0,2023-04-06T22:36:53Z
"Amazing video, watched it all and it’s such a goated video. Great job!",Naeno,11,2023-04-06T22:36:52Z
i know for a FACT the video just came out and you did not watch it all. you are LYING.,ardbox :],0,2023-04-06T22:49:12Z
Yo people,Dougisacat,0,2023-04-06T22:36:52Z
Mhhhh Dr Pepper,Thrax,0,2023-04-06T22:36:50Z
He was indeed one of the super smash bros players,Antonio James LIVE,33,2023-04-06T22:36:47Z
this is my new favorite ludwig video,Jolden,0,2023-04-06T22:36:47Z
Först,Henry Chen,0,2023-04-06T22:36:46Z
Luddy I’m here dawg,MrPoolBoi,0,2023-04-06T22:36:45Z
Helo lud,TheYoungs,0,2023-04-06T22:36:43Z
Love the vids,Jack DeAntonio,0,2023-04-06T22:36:43Z
Ludwin would never,STCx,0,2023-04-06T22:36:42Z
Helloludwig please reply,British_Guy,1,2023-04-06T22:36:41Z
nice,It's Shawn,0,2023-04-06T22:36:41Z
OMG I REMEMBER THIS LMAO,thirsty sink,1,2023-04-06T22:36:41Z
w,Locke Huffaker,0,2023-04-06T22:36:39Z
pog,CSGOkami,0,2023-04-06T22:36:39Z
T,The Den,0,2023-04-06T22:36:37Z
Sup,Benjamin Dennis,1,2023-04-06T22:36:36Z
great video my favorite,Robbie Guest c,1,2023-04-06T22:36:36Z
Hi,Dakota Arvin,1,2023-04-06T22:36:34Z
First pog,A Daily Dose Of Cringe,1,2023-04-06T22:36:33Z
Baller,Emerald,1,2023-04-06T22:36:32Z
First comment,Cyrus Wong,1,2023-04-06T22:36:32Z
No,Ronaldo is the goat,0,2023-04-06T22:37:42Z
Nope,Erin the Lost Beanbag,0,2023-04-06T22:37:30Z
Dirst,Waitwhat,1,2023-04-06T22:36:31Z
Nope,Erin the Lost Beanbag,0,2023-04-06T22:37:25Z
Hiiii,Jack DeAntonio,1,2023-04-06T22:36:31Z
First,TheRooster,1,2023-04-06T22:36:30Z
No,Ronaldo is the goat,0,2023-04-06T22:37:33Z
Nope,Erin the Lost Beanbag,0,2023-04-06T22:37:20Z
Hola,Riley Ternes,2,2023-04-06T22:36:30Z
First,stqrryboy,2,2023-04-06T22:36:30Z
@stqrryboy no I am,Ronaldo is the goat,0,2023-04-06T22:45:26Z
Yea,stqrryboy,0,2023-04-06T22:39:52Z
No,Ronaldo is the goat,0,2023-04-06T22:37:26Z
Nope,Erin the Lost Beanbag,0,2023-04-06T22:37:15Z
Ayyyye,MrPoolBoi,1,2023-04-06T22:36:30Z
First?,Gavin Gagner,2,2023-04-06T22:36:30Z
No,Ronaldo is the goat,0,2023-04-06T22:37:13Z
Nope,Erin the Lost Beanbag,0,2023-04-06T22:37:10Z
Hi,Casually watching,1,2023-04-06T22:36:26Z
WHAT,SamMiguel,2,2023-04-06T22:36:24Z
First pls pin,Ronaldo is the goat,2,2023-04-06T22:36:22Z
